1;3;8;2;8;8;3;11;11;11;11;1;5;1;11;11;8;11;5;11;2;11;1;1;11;3;11;2;11;2;11;0;0;0;0;11;2;11;3;2;2;11;11;0;9;3;11;0;0;0;0;2;3;11;0;0;3;0;0;0;0;0;0;0;4;11;11;1;11;0;0;0
1;3;8;2;8;8;3;17;17;17;17;1;5;1;17;17;8;17;5;17;2;17;1;1;13;3;17;2;17;2;17;1;0;14;5;17;2;17;3;2;2;17;17;14;13;3;17;7;14;14;14;2;3;12;9;14;3;5;3;14;9;14;5;14;4;12;12;1;17;14;3;14
1;3;8;2;8;8;3;17;21;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;21;2;21;2;17;1;14;0;5;21;2;21;3;2;2;21;21;14;13;3;17;7;14;14;14;2;3;12;9;14;3;5;3;14;9;14;5;14;4;12;12;1;18;14;3;14
1;3;8;2;8;8;3;17;21;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;21;2;21;2;17;1;17;17;0;21;2;21;3;2;2;21;21;17;13;3;17;7;17;17;17;2;3;12;9;17;3;5;3;17;9;17;5;17;4;12;12;1;18;17;3;17
1;3;6;2;6;6;3;15;16;16;16;1;5;1;16;16;6;16;5;16;0;16;1;1;11;1;16;0;16;1;15;0;0;0;0;0;0;16;1;0;0;16;16;0;7;3;16;0;0;0;0;0;3;10;0;0;3;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;8;2;8;8;3;14;14;11;11;1;5;1;11;11;8;11;5;11;2;11;1;1;14;3;14;2;11;2;14;1;0;0;0;11;0;11;3;2;2;11;11;0;9;3;11;0;0;0;0;2;3;11;0;0;3;0;0;0;0;0;0;0;4;11;11;1;11;0;0;0
1;3;6;2;6;6;3;15;20;16;16;1;5;1;16;16;6;16;5;16;0;16;1;1;11;1;18;0;16;1;15;0;0;0;0;16;0;0;1;0;0;16;16;0;7;3;16;0;0;0;0;0;3;10;0;0;3;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;8;2;8;8;3;11;11;0;0;1;5;0;0;0;8;0;5;0;0;0;0;1;9;2;11;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
1;3;8;2;8;8;3;13;13;13;13;1;5;1;13;13;8;13;5;13;2;13;1;1;13;3;13;2;13;2;13;1;0;0;0;13;2;13;3;0;2;13;13;0;10;3;13;0;0;0;0;2;3;13;0;0;3;0;0;0;0;0;0;0;4;13;13;1;13;0;0;0
1;3;8;2;8;8;3;15;15;15;15;1;5;1;15;15;8;15;5;15;2;15;1;1;14;3;15;3;15;2;15;1;0;0;0;15;3;15;3;2;0;15;15;0;10;3;15;0;0;0;0;2;3;15;0;0;3;0;0;0;0;0;0;0;4;15;15;1;15;0;0;0
1;3;6;2;6;6;3;15;18;17;18;1;5;1;18;18;6;18;5;18;0;18;1;1;11;1;18;0;18;1;15;0;0;0;0;18;0;18;1;0;0;0;18;0;7;3;17;0;0;0;0;0;3;10;0;0;3;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;6;2;6;6;3;15;20;17;18;1;5;1;18;18;6;18;5;18;0;18;1;1;11;1;18;0;20;1;15;0;0;0;0;20;0;20;1;0;0;20;0;0;7;3;17;0;0;0;0;0;3;10;0;0;3;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;8;2;8;8;3;17;24;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;23;2;24;2;17;1;18;18;5;24;2;24;3;2;2;24;24;0;13;3;17;7;18;18;18;2;3;12;9;18;3;5;3;18;9;18;5;18;4;12;12;1;18;18;3;18
1;3;6;2;6;6;3;15;20;17;18;1;5;1;18;18;6;18;5;18;0;18;1;1;11;1;18;0;20;1;15;0;0;0;0;20;0;20;1;0;0;20;20;0;0;3;17;0;0;0;0;0;3;10;0;0;3;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;6;2;6;6;3;15;18;15;15;1;5;1;15;15;6;15;5;15;0;15;1;1;11;1;18;0;15;1;15;0;0;0;0;15;0;15;1;0;0;15;15;0;7;0;15;0;0;0;0;0;3;10;0;0;3;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;6;2;6;6;3;15;16;14;14;1;5;1;14;14;6;14;5;14;0;14;1;1;11;1;16;0;14;1;15;0;0;0;0;14;0;14;1;0;0;14;14;0;7;3;0;0;0;0;0;0;3;10;0;0;3;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;8;2;8;8;3;17;20;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;20;2;20;2;17;1;18;18;5;20;2;20;3;2;2;20;20;18;13;3;17;0;18;18;18;2;3;12;9;18;3;5;3;18;9;18;5;18;4;12;12;1;18;18;3;18
1;3;8;2;8;8;3;11;11;11;11;1;5;1;11;11;8;11;5;11;2;11;1;1;11;3;11;2;11;2;11;1;11;11;5;11;2;11;3;2;2;11;11;11;11;3;11;7;0;11;11;2;3;11;9;11;3;5;3;11;9;11;5;11;4;11;11;1;11;11;3;11
1;3;8;2;8;8;3;17;17;16;16;1;5;1;16;16;8;16;5;16;2;16;1;1;13;3;17;2;16;2;17;1;11;11;5;16;2;16;3;2;2;16;16;11;13;3;16;7;11;0;11;2;3;12;9;11;3;5;3;11;9;11;5;11;4;12;12;1;16;11;3;11
1;3;8;2;8;8;3;16;16;16;16;1;5;1;16;16;8;16;5;16;2;16;1;1;13;3;16;2;16;2;16;1;11;11;5;16;2;16;3;2;2;16;16;11;13;3;16;7;11;11;0;2;3;12;9;11;3;5;3;11;9;11;5;11;4;12;12;1;16;11;3;11
1;3;8;2;8;8;3;12;12;12;12;1;5;1;12;12;8;12;5;12;2;12;1;1;12;3;12;2;12;2;12;1;0;0;0;12;2;12;3;2;2;12;12;0;10;3;12;0;0;0;0;0;3;12;0;0;3;0;0;0;0;0;0;0;4;12;12;1;12;0;0;0
1;3;6;2;6;6;3;15;18;17;18;1;5;1;18;18;6;18;5;18;0;18;1;1;11;1;18;0;18;1;15;0;0;0;0;18;0;18;1;0;0;18;18;0;7;3;17;0;0;0;0;0;0;10;0;0;3;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;6;2;6;6;3;10;10;8;8;1;5;1;8;8;6;8;5;8;0;8;1;1;10;1;10;0;8;1;10;0;0;0;0;8;0;8;1;0;0;8;8;0;7;3;8;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;3;8;8;0;8;0;0;0
1;3;8;2;8;8;3;17;23;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;23;2;23;2;17;1;17;17;5;23;2;23;3;2;2;23;23;17;13;3;17;7;17;17;17;2;3;12;0;17;3;5;3;17;9;17;5;17;4;12;12;1;18;17;3;17
1;3;8;2;8;8;3;17;17;16;16;1;5;1;16;16;8;16;5;16;2;16;1;1;13;3;17;2;16;2;17;1;11;11;5;16;2;16;3;2;2;16;16;11;13;3;16;7;11;11;11;2;3;12;9;0;3;5;3;11;9;11;5;11;4;12;12;1;16;11;3;11
1;3;6;2;6;6;3;15;15;15;15;1;5;1;15;15;6;15;5;15;0;15;1;1;11;1;15;0;15;1;15;0;0;0;0;15;0;15;1;0;0;15;15;0;7;3;15;0;0;0;0;0;3;10;0;0;0;0;0;0;0;0;0;0;3;10;10;0;10;0;0;0
1;3;8;2;8;8;3;17;18;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;18;2;18;2;17;1;17;17;5;18;2;18;3;2;2;18;18;17;13;3;17;7;17;17;17;2;3;12;9;17;3;0;3;17;9;17;5;17;4;12;12;1;18;17;3;17
1;3;8;2;8;8;3;16;16;16;16;1;5;1;16;16;8;16;5;16;2;16;1;1;13;3;16;2;16;2;16;1;14;14;5;16;2;16;3;2;2;16;16;14;13;3;16;7;14;14;14;2;3;12;9;14;3;5;0;14;9;14;5;14;4;12;12;1;16;14;3;14
1;3;8;2;8;8;3;16;16;16;16;1;5;1;16;16;8;16;5;16;2;16;1;1;13;3;16;2;16;2;16;1;11;11;5;16;2;16;3;2;2;16;16;11;13;3;16;7;11;11;11;2;3;12;9;11;3;5;3;0;9;11;5;11;4;12;12;1;16;11;3;11
1;3;8;2;8;8;3;17;20;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;20;2;20;2;17;1;14;14;5;20;2;20;3;2;2;20;20;14;13;3;17;7;14;14;14;2;3;12;9;14;3;5;3;14;0;14;5;14;4;12;12;1;18;14;3;14
1;3;8;2;8;8;3;17;17;16;16;1;5;1;16;16;8;16;5;16;2;16;1;1;13;3;17;2;16;2;17;1;11;11;5;16;2;16;3;2;2;16;16;11;13;3;16;7;11;11;11;2;3;12;9;11;3;5;3;11;9;0;5;11;4;12;12;1;16;11;3;11
1;3;8;2;8;8;3;17;21;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;21;2;21;2;17;1;17;17;5;21;2;21;3;2;2;21;21;17;13;3;17;7;17;17;17;2;3;12;9;17;3;5;3;17;9;17;0;17;4;12;12;1;18;17;3;17
1;3;8;2;8;8;3;17;17;17;17;1;5;1;17;17;8;17;5;17;2;17;1;1;13;3;17;2;17;2;17;1;11;11;5;17;2;17;3;2;2;17;17;11;13;3;17;7;11;11;11;2;3;12;9;11;3;5;3;11;9;11;5;0;4;12;12;1;17;11;3;11
1;2;2;2;2;2;2;2;2;0;0;1;2;0;0;0;2;0;2;0;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3;6;2;6;6;3;10;10;8;8;1;5;1;8;8;6;8;5;8;0;8;1;1;10;1;10;0;8;1;10;0;0;0;0;8;0;8;1;0;0;8;8;0;7;3;8;0;0;0;0;0;3;8;0;0;3;0;0;0;0;0;0;0;3;0;8;0;8;0;0;0
1;3;6;2;6;6;3;8;8;8;8;1;5;1;8;8;6;8;5;8;0;8;1;1;8;1;8;0;8;1;8;0;0;0;0;8;0;8;1;0;0;8;8;0;7;3;8;0;0;0;0;0;3;8;0;0;3;0;0;0;0;0;0;0;3;8;0;0;8;0;0;0
1;3;7;2;7;7;3;10;10;10;10;1;5;1;10;10;7;10;5;10;1;10;1;1;10;2;10;1;10;2;10;1;0;0;0;10;1;10;2;1;1;10;10;0;8;3;10;0;0;0;0;1;3;10;0;0;3;0;0;0;0;0;0;0;4;10;10;0;10;0;0;0
1;3;6;2;6;6;3;8;8;8;8;1;5;1;8;8;6;8;5;8;0;8;1;1;8;1;8;0;8;1;8;0;0;0;0;8;0;8;1;0;0;8;8;0;7;3;8;0;0;0;0;0;3;8;0;0;3;0;0;0;0;0;0;0;3;8;8;0;0;0;0;0
1;3;8;2;8;8;3;17;18;17;18;1;5;1;18;18;8;18;5;18;2;18;1;1;13;3;18;2;18;2;17;1;13;13;5;18;2;18;3;2;2;18;18;13;13;3;17;7;13;13;13;2;3;12;9;13;3;5;3;13;9;13;5;13;4;12;12;1;18;0;3;13
1;3;8;2;8;8;3;15;15;15;15;1;5;1;15;15;8;15;5;15;2;15;1;1;13;3;15;2;15;2;15;1;13;13;5;15;2;15;3;2;2;15;15;13;13;3;15;7;13;13;13;2;3;12;9;13;3;5;3;13;9;13;5;13;4;12;12;1;15;13;0;13
1;3;8;2;8;8;3;14;14;14;14;1;5;1;14;14;8;14;5;14;2;14;1;1;13;3;14;2;14;2;14;1;11;11;5;14;2;14;3;2;2;14;14;11;13;3;14;7;11;11;11;2;3;12;9;11;3;5;3;11;9;11;5;11;4;12;12;1;14;11;3;0
